APURCH,unique,age,gendf,gendm,pcode,atmcrd,paydep,DUMNOCHQ,BALCHQ,DUMNOSAV,BALSAV,TOTDEP,DUMNOLOAN,BALLOAN,DUMNOLOC,BALLOC,DUMNOMRGG,BALMRGG,NEWLOC,NEWMRGG,TXBRAN,TXATM,TXPOS,TXCHQ,TXWEB,TXTEL,TOTSERV,CHNMSERV,CHNMPRD,valsegm,NINDINC1,numrr1,avginc1,avginv1
Y,7453,43,1,0,V7G2A4,1,0,0,929.4058333,0,17.06833333,1008.899167,1,0,1,0,1,0,0,0,0.083333333,6.416666667,40.83333333,0.916666667,0.25,0,3,0,1,D,540,270,50277.77778,4478.125
Y,7457,35,0,1,V3W5L7,0,0,1,0,1,0,83.215,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,E,860,290,28320.93023,2017.857143
Y,7458,35,0,1,V3S8J7,1,0,0,359.545,0,0,1569.6625,1,0,0,49190.78167,0,195471.6708,0,0,6.333333333,0,0,5.833333333,0,0,4.2,0,1,A,1090,320,22877.98165,1220
Y,7472,66,0,1,V5C4Z9,0,0,0,5127.035,0,0,5691.19,1,0,1,0,0,4008.5025,0,0,4.25,0,0,2.25,0,0,3.6,-1,-1,D,540,200,26290.74074,3797.058824
N,7476,54,0,1,V5T1T1,1,0,0,885.7841667,1,0,1020.304167,1,0,0,4303.715,1,0,0,0,3.75,7.666666667,0,5.083333333,0,0,3,0,0,D,800,240,21292.5,2271.428571
Y,7477,28,1,0,V3W6Z8,1,1,0,253.7275,0,279.5658333,2258.145,1,0,1,0,1,0,0,0,2.083333333,6.916666667,16.08333333,0.416666667,3.583333333,0,3.2,1,2,E,1090,330,24142.20184,1080
N,7492,57,0,1,V5K1B9,0,0,0,32.52,1,0,309.755,1,0,1,0,0,58661.4025,0,0,0,0,0,0,0,0,3,0,0,C,580,270,32232.75862,4041.176471
Y,7493,60,0,1,V3B1E2,0,0,1,0,0,2742.221667,11450.36667,1,0,1,0,1,0,0,0,0.5,0,0,0,0,0,3,0,0,D,910,330,29349.45055,1335.483871
N,7497,48,1,0,V4C1B4,0,0,0,1091.2525,1,0,1155.765,1,0,1,0,1,0,0,0,0.166666667,0,0,1.916666667,0,0,2,0,0,D,690,170,23611.5942,6033.333333
N,7502,63,1,0,V5T2M1,1,0,0,466.5791667,0,0,132692.1033,1,0,1,0,1,0,0,0,1.916666667,0,0,0.166666667,0,0,4,0,-5,C,620,210,22298.3871,2640.909091
Y,7511,30,0,1,V8V3C2,1,1,0,1311.298333,0,944.3308333,2313.661667,0,2462.063,0,0,1,0,0,0,0,15.83333333,6.5,2,8.083333333,0,4.8,-1,-1,D,570,230,27466.66667,4062.857143
N,7514,36,0,1,V5P3G4,1,0,1,0,0,9.44,80.6025,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,E,980,420,21925.5102,3100
Y,7522,43,1,0,V6H3W9,1,0,1,0,0,98.7625,99.36,0,3256.651667,1,0,1,0,0,0,0.333333333,0.583333333,0,0,0,0,3,0,0,D,680,330,42635.29412,5764.102564
Y,7530,29,1,0,V3A3A6,1,0,1,0,0,76.7675,172.6675,1,0,1,0,1,0,0,0,0,0.25,0.166666667,0,0,0,2,0,0,E,530,230,32828.30189,1530
N,7538,50,1,0,V5B3Y4,1,0,1,0,0,1637.74,1721.615,1,0,1,0,1,0,0,0,0.166666667,1.916666667,1.333333333,0,0,0,2,0,0,D,690,250,25071.01449,2200
N,7543,49,1,0,V4N2Y7,1,0,0,0,0,213.9175,287.8625,1,0,0,17916.99,1,0,0,0,2.833333333,0.666666667,3.25,0.75,0.416666667,0,4,0,0,C,750,300,28402.66667,2407.5
N,7545,32,0,1,V3W1B9,1,1,0,2103.919167,0,1680.296667,3860.328333,1,0,1,0,1,0,0,0,2.583333333,5.333333333,4,3.5,0,0,3,0,-2,D,490,180,28628.57143,1758.823529
Y,7548,30,0,1,V3A3T3,1,0,0,718.4158333,0,2787.9225,3592.525833,0,4000,0,192.3041667,0,182661.1975,0,0,1.583333333,6.75,19.25,6,5.166666667,0,5.2,-1,3,A,360,140,29791.66667,3376.190476
Y,7551,31,0,1,V3B1L6,1,1,0,397.085,0,8.06,460.6525,1,0,1,0,1,0,0,0,2.25,6.083333333,48.16666667,1.5,0.25,0.416666667,3,0,0,D,510,160,23843.13726,1364.285714
N,7556,48,0,1,V5A1N3,1,0,0,2461.341667,1,0,2524.921667,1,0,0,24998.505,1,0,1,0,2.5,6.916666667,11.66666667,4.083333333,0.083333333,0,2.4,1,4,D,630,300,32395.2381,3488.679245
Y,7569,31,1,0,V5L4G5,1,1,0,740.6358333,0,516.6558333,8740.883333,1,0,1,0,1,0,0,0,5.666666667,5.916666667,16.33333333,2.75,0,0,4,0,0,D,730,320,29589.0411,2903.703704
N,7572,50,1,0,V5Y2N8,0,0,0,3753.4675,0,1928.134167,31236.1825,1,0,1,0,1,0,0,0,0.75,0,0,0.833333333,0,0,3.6,-1,-1,D,310,130,33641.93548,6593.939394
N,7580,41,1,0,V5J2C8,1,0,0,1790.645833,1,0,1850.368333,1,0,1,0,1,0,0,0,4.916666667,7.083333333,32.5,14,0.166666667,0,2,0,1,D,590,230,27557.62712,4768.421053
Y,7600,27,0,1,V5G4K9,1,1,0,2104.226667,0,245.9883333,2406.98,1,0,1,0,1,0,0,0,1.916666667,1.583333333,4.5,3.333333333,0,0,3,0,0,D,480,250,37537.5,3572.222222
N,7603,40,0,1,V1Y9T1,1,0,0,706.215,1,0,773.51,1,0,0,932.8433333,1,0,0,0,0,5.75,16.41666667,5,0,0,3,0,0,D,210,60,24947.61905,3911.111111
N,7618,63,1,0,V7R4H8,0,0,1,0,0,16.66666667,4704.5025,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.2,-1,-2,D,480,200,42433.33333,6373.170732
Y,7625,26,1,0,V5C5S8,1,0,0,2126.246667,1,0,7566.333333,1,0,1,0,1,0,0,0,2.416666667,9,6.583333333,2.916666667,0,0,3,0,2,D,560,270,32782.14286,3489.189189
N,7628,54,0,1,V3J6V5,1,0,0,1.02,0,13.99,226.38,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,E,640,310,36323.4375,3485.294118
Y,7635,52,0,1,V8X2H7,0,0,0,869.9325,1,0,1025.3125,1,0,0,5442.408333,1,0,0,0,5.5,0,0,12.5,0,0,3,0,0,D,580,250,28056.89655,3889.285714
Y,7640,51,0,1,V6K2N2,1,0,0,582.88,0,0.4,720.4625,1,0,0,165.3133333,1,0,0,0,0.583333333,4.166666667,6,0.583333333,0,0,4,0,0,D,660,400,47659.09091,9009.52381
N,7651,58,0,1,V3W0W7,1,0,0,8857.0225,1,0,9001.98,1,0,1,0,1,0,0,0,0.166666667,1,0.083333333,0.166666667,0,0,2,0,0,D,490,180,28628.57143,1758.823529
N,7652,37,0,1,V7V3G2,0,0,1,0,1,0,81.25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,E,360,160,87675,15206.45161
N,7658,58,0,1,V6S1J3,1,0,0,1741.519167,0,271.5416667,2083.530833,1,0,0,795.3641667,1,0,0,0,1.333333333,17,8.666666667,13.91666667,3,0,4,0,0,D,610,300,45122.95082,5369.565217
Y,7673,33,0,1,V5V3C3,1,1,1,0,0,151.5566667,151.5566667,1,0,1,0,1,0,0,0,0.166666667,2.583333333,1.166666667,0,0,0,1,0,0,E,730,320,25324.65753,2081.818182
N,7675,35,1,0,V6K4S6,1,0,0,614.1216667,1,0,681.4216667,1,0,1,0,1,0,0,0,0.25,1.583333333,6.75,1,1.416666667,0,2,0,0,D,500,290,50348,3584.848485
N,7678,52,1,0,V5S2B7,0,0,0,18.89,1,0,7539.62,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,D,610,260,28996.72131,4101.851852
Y,7695,43,0,1,V5N3S2,0,0,0,2176.951667,0,0.14,2577.345,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,3.2,1,1,D,1000,420,23361,2650
Y,7696,59,1,0,V6H3W1,1,0,0,7124.104167,1,0,25146.5625,1,0,1,0,1,0,0,0,6.666666667,3.833333333,0.916666667,2.25,0,0,3,0,1,D,770,410,39877.92208,5752.272727
Y,7699,57,0,1,V5A1H8,1,0,0,515.7275,1,0,592.565,0,19359.34,0,15494.22833,1,0,0,0,12.5,2.583333333,1.166666667,4.583333333,0,0,3.4,1,1,C,730,360,32078.08219,3205.084746
Y,7705,32,1,0,V5N2E7,1,0,0,2095.094167,0,162.745,2379.811667,1,0,1,0,1,0,0,0,0.416666667,0,0,0.083333333,0,0,3,0,0,D,780,260,23784.61539,1859.259259
Y,7706,56,1,0,V8N4B3,1,1,0,6336.904167,0,10475.91583,20923.99,1,0,0,0,1,0,0,0,0.25,1.333333333,24.41666667,4.083333333,0,0,5,0,0,D,510,150,26564.70588,4590.909091
Y,7716,53,0,1,V6R2V1,1,0,0,5138.895,0,13.795,5512.65,0,9627.865,0,25.9575,1,0,0,0,0.583333333,2.25,11,3.5,2,0,4.4,1,2,D,550,270,48861.81818,5805.405405
N,7732,58,1,0,V4C1B3,1,0,0,0,0,5303.610833,5467.978333,1,0,0,11694.17333,1,0,0,0,0,2.916666667,0,3.833333333,0,0,4,0,0,D,690,170,23611.5942,6033.333333
Y,7734,34,1,0,V3W1Y1,1,0,0,1050.3625,0,0,1119.2675,1,0,1,0,1,0,0,0,2.25,0.083333333,8.333333333,1.25,0,0,3,0,1,D,940,320,25558.51064,1181.481482
N,7736,43,0,1,V3V7W3,1,0,0,426.18,1,0,482.1841667,0,4518.373333,1,0,0,85426.57417,0,0,3.166666667,0.583333333,2.333333333,0.083333333,0,0,4,0,0,B,1100,300,21688.18182,1253.846154
Y,7751,41,0,1,V5Z4L7,1,0,0,615.5391667,0,327.6533333,1031.7375,1,0,1,0,1,0,0,0,0.5,2,0.166666667,0,0,0,3,0,-1,D,630,310,45053.96825,7097.560976
Y,7755,43,0,1,V2Y2N8,1,0,0,3219.29,0,137.5,14595.60167,0,1424.5025,0,1536.836667,0,94722.725,0,0,4,4.666666667,3.833333333,3.083333333,0.666666667,0.333333333,6.6,0,0,C,5780,2080,33517.12803,4797.368421
N,7760,50,1,0,V6P4P4,1,1,0,1000.431667,0,3390.0225,4568.931667,1,0,0,17.44583333,1,0,0,0,0.083333333,4.416666667,0.833333333,14.58333333,2.083333333,0,4,0,0,D,920,390,27444.56522,3439.68254
N,7763,31,1,0,V4X2C9,1,0,1,0,0,1204.315833,1267.063333,1,0,1,0,1,0,0,0,0,0.833333333,6.416666667,0,0.166666667,0,2,0,0,D,4770,1600,30257.86164,6229.646018
N,7767,66,0,0,V6M3S7,1,0,0,5708.178333,0,100.565,6418.580833,1,0,0,142450.4967,1,0,0,0,0.083333333,2.833333333,0,0.75,3.166666667,0,4,0,0,A,490,240,54271.42857,9354.716981
N,7769,59,1,0,V1Z3P2,1,0,0,0,0,2.2,522.125,1,0,0,82423.75917,1,0,0,0,0.083333333,0.916666667,0,0.5,0,0,4,0,0,C,310,130,27945.16129,5147.826087
Y,7770,51,1,0,V5Z2X6,1,0,0,1756.731667,1,0,1828.974167,1,0,1,0,1,0,0,0,7.75,0,0,5,0.166666667,0,2,0,0,D,550,280,40174.54546,3027.272727
Y,7777,61,0,1,V4A9K3,1,1,0,8883.736667,1,0,8945.229167,1,0,1,0,1,0,0,0,0.083333333,4.583333333,9.833333333,4.916666667,1.833333333,0,2,0,0,D,720,330,51079.16667,9975.510204
Y,7779,44,1,0,V6R2R9,1,1,0,0,0,0.001666667,21.62166667,0,21376.8225,0,4481.511667,1,0,0,0,2.666666667,2,6.75,2.416666667,2.5,0,5,0,0,B,580,280,44860.34483,6292.105263
Y,7780,55,0,1,V6R2R9,1,0,0,829.3758333,1,0,10051.73,1,0,1,0,1,0,0,0,3.333333333,0.833333333,7.333333333,3.083333333,0,0,2.2,1,1,D,580,280,44860.34483,6292.105263
N,7789,63,0,1,V5A1B8,1,0,0,8480.62,0,150.028,8936.783333,1,0,0,0,1,0,0,0,3.75,0.416666667,0,7.916666667,5,0,4,0,2,D,640,330,34203.125,7168.627451
N,7790,44,1,0,V2X6J9,1,0,0,0,1,0,80.74,1,0,0,22571.67833,1,0,0,0,6.75,0,0.25,1.75,0,0,3,0,0,C,460,180,30150,1875
Y,7793,52,0,1,V4A2K4,1,0,0,5890.935,0,3967.376667,10114.03417,1,0,0,31181.17417,0,163166.4242,0,0,9,0.833333333,0.25,2.25,0.25,0,5,0,0,B,630,250,39033.33333,4708.108108
N,7799,27,0,1,V5H2N9,1,1,0,1159.415833,0,203.4441667,1907.635833,1,0,1,0,1,0,0,0,0.166666667,4.166666667,41.58333333,0.666666667,6.916666667,0,3.3,-1,-1,D,780,330,29215.38462,4925
Y,7810,34,1,0,V4E3K7,1,1,0,10068.9775,1,0,14018.5325,1,0,0,0,1,0,0,0,0.333333333,1.916666667,0.083333333,4.166666667,0,0,4,0,0,D,770,300,30057.14286,2431.707317
N,7813,55,1,0,V6K3S2,1,1,0,70.63083333,0,2060.3675,5005.330833,0,12110.76,0,815.6658333,1,0,0,0,0.75,3.583333333,56.83333333,12.25,9.416666667,0,5.9,1,1,D,720,380,44526.38889,12241.17647
N,7822,46,1,0,V9N1H6,1,0,0,0,1,0,57.795,1,0,0,2894.055,1,0,0,0,1,3.833333333,3.25,0,0,0,3,0,0,D,310,90,20745.16129,5776.923077
Y,7840,69,0,1,V5P3M6,1,0,0,6439.673333,0,2920.673333,263893.3792,0,3778.055,1,0,1,0,0,0,8.666666667,0.416666667,0.5,0.416666667,0,0,5.4,0,-3,B,790,350,23693.67089,2887.719298
N,7848,51,0,1,V5R6E6,1,0,0,62.22916667,0,705.7925,912.9158333,1,0,1,0,0,140552.1142,0,0,7.583333333,7.083333333,1.666666667,0.75,11,0,4,0,0,A,830,360,25830.12048,1837.209302
N,7850,50,0,1,V2T3L6,1,0,0,2.105833333,0,0,706.5458333,1,0,0,132285.0583,1,0,0,0,0.166666667,0,0,0.083333333,0,0,4,0,0,B,630,150,22842.85714,3111.904762
Y,7851,43,0,1,V5L2T2,1,0,0,1686.144167,1,0,16251.82,1,0,0,0,0,57449.202,1,1,3.916666667,0.833333333,0,0,0,0,4.9,1,1,C,730,320,29589.0411,2903.703704
Y,7860,39,0,1,V5N3T6,1,0,0,686.4075,1,0,1264.97,1,0,1,0,1,0,0,0,0,0.333333333,0,2.166666667,0,0,2,0,0,D,890,350,23059.55056,2669.387755
N,7861,67,0,1,V4A1Y5,1,0,0,1614.93,0,1448.83,13144.595,1,0,0,0,1,0,0,0,0.416666667,0,0,0.416666667,0,0,5,0,0,D,710,300,35021.12676,2196.969697
N,7863,43,0,1,V7E3H1,1,0,0,29234.905,1,0,29651.775,1,0,0,0,0,149768.55,0,0,4.916666667,0.25,0,2.166666667,0.333333333,0,3,0,-1,C,490,380,39575.5102,3362.857143
Y,7869,38,1,0,V5R2P5,1,0,0,1664.6275,0,0.92,1724.0575,1,0,1,0,1,0,0,0,0.166666667,9.916666667,11.08333333,2.666666667,0.083333333,0,3,0,0,D,710,270,22163.38028,2296.774194
Y,7879,51,0,1,V6V1G3,1,1,0,28351.60417,0,703.9516667,29479.74583,1,0,0,67307.1825,0,171873.3325,0,1,4.416666667,0.916666667,0,8.75,1.583333333,0,4.8,1,1,A,880,390,26067.04546,3330.15873
N,7884,54,1,0,V5S1A3,1,0,0,24279.895,0,116.8483333,82427.75167,1,0,0,0,1,0,0,0,3.75,0,0,2.666666667,3.083333333,0,5,0,0,C,730,340,24663.0137,4021.212121
N,7895,37,0,1,V3A1E9,1,0,0,410.6458333,1,0,634.6808333,1,0,0,774.2116667,0,135600.3308,0,0,4,3.416666667,0.583333333,0.333333333,0,0,4,0,0,A,350,120,28342.85714,2225
Y,7906,60,1,0,V6J1R7,1,0,0,4202.4475,1,0,10613.42083,0,211.815,0,0,1,0,0,0,2.25,1.25,7,3,0,0,4.7,-2,-3,D,810,420,35650.61728,2370
Y,7908,38,0,1,V5S4P7,1,0,0,1386.87,0,3541.181667,5126.364167,1,0,0,476.7375,1,0,0,0,1.666666667,9.5,30.08333333,4.666666667,8.75,0,4,0,0,D,860,450,37783.72093,2128.571429
Y,7911,37,0,1,V2W1V8,1,1,0,1435.068333,0,29.16666667,4829.046667,0,8331.365,0,4002.469167,1,0,0,0,4.5,17.66666667,29.83333333,6.25,14.41666667,0,4.8,2,5,D,5150,1930,34795.92233,3364.516129
N,7918,57,0,1,V5R5X8,0,0,1,0,0,61.66666667,115.6941667,1,0,1,0,1,0,0,0,0.166666667,0,0,0,0,0,2,0,0,E,380,140,23015.78947,2954.545455
N,7919,46,1,0,V5R6B8,0,0,1,0,1,0,1396.053333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,-1,-2,D,790,330,24694.93671,1959.52381
Y,7929,26,1,0,V5G2M7,1,0,0,0,0,0,62.71,1,0,0,4520.489167,1,0,0,0,0.583333333,4.166666667,3.916666667,2.5,0.583333333,0,4,0,0,D,410,180,35319.5122,3826.470588
N,7933,37,1,0,V5N1H2,0,0,0,0,1,0,56.7175,1,0,1,0,1,0,0,0,0.083333333,0,0,0,0,0,1.6,-1,-2,E,940,360,26831.91489,2815.384615
Y,7935,45,1,0,V5G3C3,1,1,0,12285.76167,0,0,12365.49417,1,0,1,0,1,0,0,0,0.333333333,7.75,9.916666667,2,0,0,3,0,0,D,620,270,32425.80645,3577.272727
Y,7947,53,1,0,V6Y3A3,0,0,1,0,1,0,11.4625,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,E,1100,490,28643.63636,2847.619048
Y,7953,40,0,1,V3C3C4,1,0,0,2113.305833,1,0,2215.690833,0,8575.226667,1,0,1,0,0,0,0.166666667,13.5,9,6,0,0,3,0,0,D,1100,430,30703.63636,1642.105263
N,7956,46,1,0,V5V4V5,1,1,0,162.0358333,0,0,300.4483333,1,0,1,0,0,175264.9425,0,0,1.416666667,7.666666667,9.833333333,1.416666667,0,0,4,0,-1,A,710,290,24725.35211,2761.111111
N,7964,36,0,1,V6X1N9,1,0,0,456.01,1,0,678.47,1,0,1,0,0,256891.9242,0,0,7.166666667,0.25,3.333333333,0,0,0,3,0,0,B,1050,440,25471.42857,2905.970149
Y,7979,50,0,1,V6K1S3,1,1,0,3201.921667,0,221.395,36705.3875,0,2815.26,0,589.7133333,1,0,0,0,4.75,2.333333333,7.333333333,5.416666667,0,0,5.9,-2,-4,D,690,360,38546.37681,3636.666667
N,7984,31,0,1,V3W0R4,1,1,0,311.1491667,0,458.2716667,820.9375,1,0,1,0,1,0,0,0,1.25,12.16666667,20.91666667,4.083333333,8.5,0.083333333,3,0,-1,D,1610,440,21022.36025,1292.592593
N,7985,48,0,1,V5L3S4,1,1,0,10747.6375,0,133.3858333,11144.37917,1,0,0,0,1,0,0,0,0.75,11.16666667,8.583333333,4.416666667,2.083333333,0,4,0,0,D,810,320,29120.98765,3496.774194
Y,7986,37,1,0,V5V3C1,1,0,1,0,0,269.0716667,433.1366667,0,9973.955833,1,0,0,113030.1233,0,0,2.583333333,2.416666667,0.083333333,0,0,0.083333333,4,0,0,B,730,320,25324.65753,2081.818182
Y,7988,49,1,0,V6A4G5,1,0,0,0,1,0,62.9675,1,0,0,5561.83,1,0,0,0,0.666666667,0.75,0,0.166666667,0,0,3,0,0,D,100,40,63590,5233.333333
Y,8003,52,0,1,V3W8G3,1,1,0,4631.1075,0,2487.755,7222.6725,1,0,0,0,0,15979.33167,0,0,0.75,2.25,43.16666667,1.666666667,0.916666667,0,5,0,0,D,960,310,26333.33333,1363.636364
N,8007,51,1,0,V3H4W7,1,0,0,110.3716667,1,0,173.5291667,1,0,1,0,1,0,0,0,4.416666667,4.25,15.91666667,0,0,0,2,0,1,E,13550,6090,38106.71587,3164.860681
Y,8008,48,1,0,V5W1T4,1,0,0,2.095833333,1,0,49.23333333,1,0,1,0,1,0,0,0,0.166666667,0,0,0,0,0,2,0,0,E,900,390,27944.44444,2866.666667
Y,8011,31,0,1,V5L2M2,1,1,0,10399.63667,0,65.44166667,13558.535,1,0,1,0,1,0,0,0,1,5.833333333,2.416666667,0.583333333,1.333333333,0,3.4,-1,-1,D,1080,400,23753.7037,2751.020408
Y,8012,33,1,0,V2Z2P4,1,0,1,0,0,666.4375,1758.3375,1,0,1,0,1,0,0,0,0.75,3.416666667,6.25,0,0,0,3,0,0,D,7650,2650,32769.15033,5222.371365
N,8013,32,0,1,V5L3T5,1,0,0,3095.869167,0,594.4225,3893.098333,1,0,1,0,1,0,0,0,1,3.5,0.416666667,0.75,0,0,3.2,-1,-2,D,730,320,29589.0411,2903.703704
N,8014,65,1,0,V5H4C8,0,0,0,298.9283333,1,0,367.6308333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,E,770,350,29423.37662,3896.61017
Y,8015,52,1,0,V7E2J9,0,0,0,98.32,0,170.3516667,783.2241667,1,0,0,0,0,92726.07583,0,0,0.083333333,0,0,0,0,0,5,0,0,B,790,390,34837.97468,3002.272727
Y,8023,26,0,1,V3X3M3,0,1,0,239.0311111,0,2239.02,4918.293333,1,0,0,268528.29,0,223299.805,0,1,4.5,0,0,0,0,0,3,3,5,D,850,340,30642.35294,1879.411765
Y,8034,44,1,0,V6E4R8,1,0,0,1499.118333,0,755.265,2316.633333,1,0,1,0,1,0,0,0,0,3.083333333,0,0.916666667,2.083333333,0,3,0,0,D,230,110,38726.08696,2657.142857
N,8037,36,0,1,V4L1T4,0,0,1,0,0,75.12416667,131.1033333,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,2,0,0,E,650,310,38936.92308,2258.064516
Y,8041,39,0,1,V3H5B4,1,1,0,3087.196667,0,24.4925,7456.585833,0,4443.09,0,0,0,201602.614,1,1,2.75,1.583333333,25.16666667,5.083333333,10.66666667,0,5,0,-9,C,690,310,48931.88406,5169.69697
Y,8052,38,1,0,V6T2G2,1,1,0,12071.30333,1,0,12135.08083,1,0,1,0,1,0,0,0,0.166666667,2.5,1.25,3.75,0.25,0,2,0,0,D,330,140,39860.60606,9000
Y,8054,47,0,1,V5R5R9,0,0,0,14838.4,0,1110.3525,16007.96,1,0,0,0,0,45839.25333,0,0,0.583333333,0,0,0.75,0,0,5,0,0,C,790,330,24694.93671,1959.52381
Y,8057,63,1,0,V2X9W8,1,0,0,240.0291667,1,0,268.0841667,1,0,0,4.444166667,1,0,0,0,0,6.75,14.58333333,2.5,0,0,3,0,0,D,1410,70,33709.92908,2366.666667
Y,8058,41,1,0,V5P1X4,1,0,0,5734.055833,0,0.83,9428.565833,1,0,1,0,1,0,0,0,1.25,0,0,1.916666667,0,0,3.6,1,1,D,980,430,23158.16327,3431.343284
Y,8060,43,1,0,V4P1H6,1,1,0,396.0983333,0,1425.025833,1893.514167,1,0,0,646.9675,0,179077.6758,0,0,0.5,12.08333333,14.58333333,2.416666667,5.083333333,0,5,0,0,C,630,260,34941.26984,4471.428571
N,8062,44,1,0,V4C4M7,1,0,0,0,1,0,39.345,1,0,0,903.0466667,1,0,0,0,0,2.916666667,0.166666667,0.083333333,0,0,3,0,0,D,850,390,38031.76471,2485.714286
Y,8065,49,1,0,V5Y1Y4,1,1,0,7261.176667,1,0,7575.229167,1,0,0,0,0,18538.675,0,0,0.416666667,3.75,0,2.333333333,2.583333333,0,4,0,0,D,680,360,42302.94118,3306.060606
Y,8067,55,1,0,V6J1H9,0,0,0,5972.3275,0,5196.298333,92398.04583,1,0,1,0,1,0,0,0,1.75,0,0,0.5,0,0,4,0,-1,D,290,140,81993.10345,37650
Y,8070,27,0,1,V5X1A5,1,0,1,0,0,8.131666667,290819.3525,1,0,1,0,1,0,0,0,0.5,0,0,0,0,0,3,0,-1,D,900,400,23505.55556,2709.803922
Y,8071,23,1,0,V5X1A5,1,1,0,162.8841667,1,0,116410.78,1,0,1,0,1,0,0,0,0.583333333,3.666666667,11.25,0,0,0,3,0,0,D,900,400,23505.55556,2709.803922
Y,8087,49,1,0,V5N5N1,1,1,1,0,0,31554.97667,47694.30667,1,0,1,0,1,0,0,0,1.166666667,0,0,0,0,0,3,0,0,C,880,330,21500,2442
Y,8090,60,1,0,V3H5B1,1,0,0,3146.349167,0,90.03,5173.66,1,0,0,6821.103333,1,0,0,0,0.416666667,2.583333333,15.33333333,5.583333333,1.75,0,4.2,-1,-1,D,650,290,36104.61539,1460.869565
Y,8093,30,0,1,V5Y3G3,1,1,0,509.8816667,0,0,580.11,1,0,1,0,1,0,0,0,0.166666667,19.91666667,30.08333333,2,2.583333333,0,3,0,1,D,640,300,37010.9375,2517.391304
Y,8102,47,0,1,V3C1Y3,0,0,0,17.93,0,1085.761667,1227.254167,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.4,-1,-1,E,680,240,29632.35294,2041.935484
Y,8115,35,0,1,V5Z1B9,1,1,0,1306.276667,0,539.8908333,3231.316667,0,17375.04917,1,0,1,0,0,0,0.583333333,10.75,0.75,1.666666667,6.5,0,4.2,-1,-2,C,800,420,41392.5,2741.666667
Y,8126,53,0,1,V5P3R3,1,1,0,6195.199167,0,848.5666667,39049.70917,1,0,1,0,1,0,0,0,3,3.5,0.166666667,2.25,0,0,4,0,-2,D,940,390,21502.12766,2781.25
Y,8131,42,0,1,V5M1X9,0,0,0,2623.25,1,0,15911.87417,1,0,1,0,1,0,0,0,0.583333333,0,0,0,0,0,3,0,-2,D,400,110,17252.5,3026.666667
Y,8135,60,1,0,V3A3P8,1,0,0,134.2133333,1,0,4797.155833,0,4270.460833,1,0,1,0,0,0,5.75,12.83333333,9.333333333,7.75,0,0,4,0,0,D,860,300,29068.60465,2448.275862
N,8145,43,1,0,V5R4Z1,0,1,0,37.66583333,0,9.671666667,144.1116667,1,0,1,0,1,0,0,0,13.58333333,0,0,7,0,0.5,3,0,0,E,900,340,25341.11111,1677.777778
N,8168,43,0,1,V2T5B2,1,1,0,1784.145833,0,183.6633333,2026.7775,0,16377.4825,1,0,1,0,0,0,1.333333333,9.25,53.16666667,10.08333333,0.083333333,0,4,0,-1,C,24490,7350,24255.20621,3195.428571
Y,8172,35,0,1,V5V1S8,1,1,0,1088.203333,0,1278.564167,14990.22083,0,6764.144444,0,748.0116667,1,0,0,0,1.5,14.16666667,5.75,3.666666667,7.75,0,5.9,1,0,D,730,320,25324.65753,2081.818182
Y,8175,33,1,0,V2R1P3,0,0,1,0,0,2013.844167,2077.916667,1,0,1,0,1,0,0,0,2.5,0,0,0,0,0,2,0,0,D,12070,4080,28209.27921,3466.356589
Y,8177,40,1,0,V3E2K1,1,1,0,1189.603333,0,6.656666667,19815.58583,0,3367.680833,0,3443.3125,0,132441.1108,0,0,4.166666667,8.083333333,61.25,3.416666667,9.5,0,7.2,-1,-3,B,1020,470,34644.11765,1470.833333
Y,8179,47,0,1,V3K5T3,1,0,0,10573.29417,0,4486.494167,15152.92583,1,0,1,0,0,225848.87,0,0,3.333333333,10.08333333,19.66666667,8,9.583333333,0,4,0,0,B,520,260,40769.23077,3268.75
Y,8197,31,0,1,V3W2A3,1,0,0,7161.651667,1,0,16069.5275,0,12261.93667,0,14321.04125,0,237445.28,1,1,2.083333333,3.5,17.33333333,0.833333333,0,0,5.8,1,1,C,1580,470,22446.20253,1540.350877
N,8198,46,0,1,V3K4E8,1,0,0,602.6741667,0,0,663.8866667,1,0,1,0,1,0,0,0,1,20.25,37.25,5.083333333,0,0,3,0,-1,E,340,130,29867.64706,2121.428571
Y,8200,49,0,1,V3K1X8,1,0,0,2040.711667,0,566.0158333,3295.21,1,0,0,247.9066667,1,0,0,0,0.25,13.5,32,4.833333333,8.666666667,0,4,0,1,D,670,310,32479.10448,3218.918919
